Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,2024-03-22 00:00:00,2024-03-29 00:00:00,560,wenge,iki göbek,2,,1,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,600,bute beyaz,yavru kanat,,,,,12,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,610,bute beyaz,madra,10,2,2,1,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,620,bute beyaz,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,630,bute beyaz,karışık çizgi,11,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,640,,,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,660,bute beyaz,iki göbek,23,,14,9,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,700,küp akça,yavru kanat,,,,,3,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,720,küp akça,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,730,küp akça,karışık çizgi,24,,3,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,740,,,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,760,küp akça,iki göbek,25,,6,13,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,800,ardahan gri,yavru kanat,,,,,20,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,810,ardahan gri,madra,4,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,820,ardahan gri,baklava,3,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,830,ardahan gri,karışık çizgi,10,1,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,840,,,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,860,ardahan gri,iki göbek,71,11,14,11,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,900,pvc gri,yavru kanat,,,,,1,,26,
,2024-03-22 00:00:00,2024-03-29 00:00:00,920,pvc gri,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,930,pvc gri,karışık çizgi,3,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,960,pvc gri,iki göbek,8,,2,6,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,100,italyan ceviz,yavru kanat,,,,,1,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,110,italyan ceviz,madra,4,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,120,italyan ceviz,baklava,3,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,130,italyan ceviz,karışık çizgi,7,,4,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,140,,,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,160,italyan ceviz,iki göbek,37,,2,1,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,200,koyu ceviz,yavru kanat,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,220,koyu ceviz,baklava,3,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,230,koyu ceviz,karışık çizgi,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,240,,,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,260,koyu ceviz,iki göbek,1,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,300,gold ceviz,yavru kanat,,,,,1,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,310,gold ceviz,madra,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,330,gold ceviz,karışık çizgi,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,340,,,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,360,gold ceviz,iki göbek,6,,2,1,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,400,ABD ceviz,yavru kanat,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,420,ABD ceviz,baklava,1,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,430,ABD ceviz,karışık çizgi,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,440,,,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,460,ABD ceviz,iki göbek,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,500,wenge,yavru kanat,,,,,2,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,520,wenge,baklava,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,530,wenge,karışık çizgi,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,540,,,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,560,wenge,iki göbek,4,,2,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,600,bute beyaz,yavru kanat,,,,,3,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,610,bute beyaz,madra,13,,6,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,620,bute beyaz,baklava,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,630,bute beyaz,karışık çizgi,16,1,6,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,640,,,,1,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,660,bute beyaz,iki göbek,23,,7,10,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,700,küp akça,yavru kanat,,,,,8,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,720,küp akça,baklava,3,3,1,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,730,küp akça,karışık çizgi,10,,3,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,740,,,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,760,küp akça,iki göbek,42,,16,5,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,800,ardahan gri,yavru kanat,,,,,2,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,810,ardahan gri,madra,,,,1,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,820,ardahan gri,baklava,4,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,830,ardahan gri,karışık çizgi,6,,1,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,840,,,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,860,ardahan gri,iki göbek,43,1,2,7,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,900,pvc gri,yavru kanat,,,,,,,2,
,2024-03-29 00:00:00,2024-04-05 00:00:00,920,pvc gri,baklava,,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,930,pvc gri,karışık çizgi,6,,,,,,,
,2024-03-29 00:00:00,2024-04-05 00:00:00,960,pvc gri,iki göbek,15,,13,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,100,italyan ceviz,yavru kanat,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,110,italyan ceviz,madra,25,,2,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,120,italyan ceviz,baklava,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,130,italyan ceviz,karışık çizgi,19,1,8,1,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,140,,,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,160,italyan ceviz,iki göbek,13,,,6,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,200,koyu ceviz,yavru kanat,,,,,2,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,230,koyu ceviz,karışık çizgi,1,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,240,,,4,,5,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,260,koyu ceviz,iki göbek,16,,2,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,300,gold ceviz,yavru kanat,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,310,gold ceviz,madra,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,330,gold ceviz,karışık çizgi,1,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,340,,,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,360,gold ceviz,iki göbek,5,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,400,ABD ceviz,yavru kanat,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,420,ABD ceviz,baklava,1,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,430,ABD ceviz,karışık çizgi,1,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,440,,,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,460,ABD ceviz,iki göbek,3,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,500,wenge,yavru kanat,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,520,wenge,baklava,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,530,wenge,karışık çizgi,4,,2,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,540,,,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,560,wenge,iki göbek,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,600,bute beyaz,yavru kanat,,,,,13,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,610,bute beyaz,madra,20,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,620,bute beyaz,baklava,6,,4,1,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,630,bute beyaz,karışık çizgi,14,,8,3,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,640,,,1,4,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,660,bute beyaz,iki göbek,16,,17,9,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,700,küp akça,yavru kanat,,,,,2,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,720,küp akça,baklava,3,1,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,730,küp akça,karışık çizgi,25,2,7,4,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,740,,,2,2,1,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,760,küp akça,iki göbek,13,1,5,21,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,800,ardahan gri,yavru kanat,,,,,10,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,810,ardahan gri,madra,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,820,ardahan gri,baklava,,2,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,830,ardahan gri,karışık çizgi,7,,,3,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,840,,,,,,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,860,ardahan gri,iki göbek,50,,4,12,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,900,pvc gri,yavru kanat,,,,,,,4,
,2024-04-12 00:00:00,2024-04-19 00:00:00,920,pvc gri,baklava,,,1,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,930,pvc gri,karışık çizgi,12,,9,,,,,
,2024-04-12 00:00:00,2024-04-19 00:00:00,960,pvc gri,iki göbek,12,,2,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,100,italyan ceviz,yavru kanat,,,,,2,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,110,italyan ceviz,madra,6,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,120,italyan ceviz,baklava,5,2,3,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,130,italyan ceviz,karışık çizgi,22,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,140,,,,,3,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,160,italyan ceviz,iki göbek,3,,1,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,200,koyu ceviz,yavru kanat,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,230,koyu ceviz,karışık çizgi,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,240,,,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,260,koyu ceviz,iki göbek,10,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,300,gold ceviz,yavru kanat,,,,,1,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,310,gold ceviz,madra,1,,,1,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,320,gold ceviz,baklava,1,,3,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,330,gold ceviz,karışık çizgi,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,340,,,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,360,gold ceviz,iki göbek,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,400,ABD ceviz,yavru kanat,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,420,ABD ceviz,baklava,5,,2,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,430,ABD ceviz,karışık çizgi,6,,,1,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,440,,,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,460,ABD ceviz,iki göbek,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,500,wenge,yavru kanat,,,,,2,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,520,wenge,baklava,,,,1,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,530,wenge,karışık çizgi,,,2,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,540,,,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,560,wenge,iki göbek,1,,,1,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,600,bute beyaz,yavru kanat,,,,,14,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,610,bute beyaz,madra,3,2,,3,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,620,bute beyaz,baklava,12,3,2,1,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,630,bute beyaz,karışık çizgi,8,2,11,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,640,,,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,660,bute beyaz,iki göbek,44,8,22,9,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,700,küp akça,yavru kanat,,,,,11,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,720,küp akça,baklava,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,730,küp akça,karışık çizgi,42,1,,2,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,740,,,,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,760,küp akça,iki göbek,44,2,15,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,800,ardahan gri,yavru kanat,,,,,9,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,810,ardahan gri,madra,5,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,820,ardahan gri,baklava,1,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,830,ardahan gri,karışık çizgi,12,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,840,,,5,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,860,ardahan gri,iki göbek,54,2,5,7,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,900,pvc gri,yavru kanat,,,,,4,,15,64
,2024-04-19 00:00:00,2024-04-26 00:00:00,920,pvc gri,baklava,1,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,930,pvc gri,karışık çizgi,39,,,,,,,
,2024-04-19 00:00:00,2024-04-26 00:00:00,960,pvc gri,iki göbek,24,,,3,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,100,italyan ceviz,yavru kanat,,,,,3,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,110,italyan ceviz,madra,8,,,3,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,120,italyan ceviz,baklava,4,1,1,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,130,italyan ceviz,karışık çizgi,4,,,4,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,140,,,3,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,160,italyan ceviz,iki göbek,15,,1,3,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,200,koyu ceviz,yavru kanat,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,220,koyu ceviz,baklava,4,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,230,koyu ceviz,karışık çizgi,3,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,240,,,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,260,koyu ceviz,iki göbek,8,,5,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,300,gold ceviz,yavru kanat,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,310,gold ceviz,madra,,,1,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,320,gold ceviz,baklava,1,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,330,gold ceviz,karışık çizgi,1,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,340,,,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,360,gold ceviz,iki göbek,1,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,400,ABD ceviz,yavru kanat,,,,,1,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,420,ABD ceviz,baklava,2,,2,1,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,430,ABD ceviz,karışık çizgi,2,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,440,,,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,460,ABD ceviz,iki göbek,1,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,500,wenge,yavru kanat,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,520,wenge,baklava,1,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,530,wenge,karışık çizgi,31,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,540,,,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,560,wenge,iki göbek,6,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,600,bute beyaz,yavru kanat,,,,,5,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,610,bute beyaz,madra,24,2,,2,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,620,bute beyaz,baklava,1,,,1,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,630,bute beyaz,karışık çizgi,21,1,,3,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,640,,,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,660,bute beyaz,iki göbek,45,7,13,20,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,700,küp akça,yavru kanat,,,,,4,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,720,küp akça,baklava,1,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,730,küp akça,karışık çizgi,12,,,6,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,740,,,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,760,küp akça,iki göbek,31,2,5,6,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,800,ardahan gri,yavru kanat,,,,,7,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,810,ardahan gri,madra,5,,,3,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,820,ardahan gri,baklava,10,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,830,ardahan gri,karışık çizgi,13,,4,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,840,,,,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,860,ardahan gri,iki göbek,59,3,4,9,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,900,pvc gri,yavru kanat,,,,,,,9,
,2024-04-26 00:00:00,2024-05-03 00:00:00,920,pvc gri,baklava,,,1,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,930,pvc gri,karışık çizgi,2,,,,,,,
,2024-04-26 00:00:00,2024-05-03 00:00:00,960,pvc gri,iki göbek,7,1,,1,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,100,italyan ceviz,yavru kanat,,,,,5,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,110,italyan ceviz,madra,1,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,120,italyan ceviz,baklava,14,,,1,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,130,italyan ceviz,karışık çizgi,8,,2,1,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,140,,,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,160,italyan ceviz,iki göbek,29,1,7,1,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,200,koyu ceviz,yavru kanat,,,,,2,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,230,koyu ceviz,karışık çizgi,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,240,,,3,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,260,koyu ceviz,iki göbek,37,3,2,1,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,300,gold ceviz,yavru kanat,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,310,gold ceviz,madra,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,330,gold ceviz,karışık çizgi,3,,1,2,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,340,,,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,360,gold ceviz,iki göbek,1,,2,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,400,ABD ceviz,yavru kanat,,,,,1,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,420,ABD ceviz,baklava,1,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,430,ABD ceviz,karışık çizgi,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,440,,,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,460,ABD ceviz,iki göbek,5,,,4,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,500,wenge,yavru kanat,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,520,wenge,baklava,2,,1,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,530,wenge,karışık çizgi,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,540,,,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,560,wenge,iki göbek,3,,2,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,600,bute beyaz,yavru kanat,,,,,16,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,610,bute beyaz,madra,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,620,bute beyaz,baklava,7,,3,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,630,bute beyaz,karışık çizgi,10,,2,5,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,640,,,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,660,bute beyaz,iki göbek,81,9,22,24,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,700,küp akça,yavru kanat,,,,,2,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,720,küp akça,baklava,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,730,küp akça,karışık çizgi,6,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,740,,,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,760,küp akça,iki göbek,16,1,14,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,800,ardahan gri,yavru kanat,,,,,5,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,810,ardahan gri,madra,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,820,ardahan gri,baklava,10,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,830,ardahan gri,karışık çizgi,43,1,4,1,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,840,,,,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,860,ardahan gri,iki göbek,14,4,2,3,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,900,pvc gri,yavru kanat,,,,,1,,3,
,2024-05-03 00:00:00,2024-05-10 00:00:00,920,pvc gri,baklava,1,,,,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,930,pvc gri,karışık çizgi,8,,,1,,,,
,2024-05-03 00:00:00,2024-05-10 00:00:00,960,pvc gri,iki göbek,24,1,4,1,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,100,italyan ceviz,yavru kanat,,,,,11,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,110,italyan ceviz,madra,13,,3,1,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,120,italyan ceviz,baklava,5,1,1,,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,130,italyan ceviz,karışık çizgi,21,,8,1,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,140,,,,,,,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,160,italyan ceviz,iki göbek,44,5,7,8,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,200,koyu ceviz,yavru kanat,,,,,4,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,220,koyu ceviz,baklava,15,,1,,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,230,koyu ceviz,karışık çizgi,10,1,1,3,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,240,,,,,2,,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,260,koyu ceviz,iki göbek,22,,2,3,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,300,gold ceviz,yavru kanat,,,,,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,310,gold ceviz,madra,1,,,,,,,
,2024-05-10 00:00:00,2024-05-17 00:00:00,320,gold ceviz,baklava,,,,,,,,
